sample_id,device_id,cache_index,chronological_rank,buffer_segment_id,true_label,victim_prediction,victim_confidence,victim_true_confidence,victim_clean_correct,evaluator_prediction,evaluator_confidence,evaluator_true_confidence,evaluator_clean_correct,dual_clean_correct
wifib|device=10|capture=23Jan|frame=2760|row=2308,10,5810,2308,1,6,10,0.825434684753418,0.825434684753418,True,10,0.9941755533218384,0.9941755533218384,True,True
wifib|device=10|capture=23Jan|frame=2762|row=2310,10,5812,2310,1,6,10,0.7284625172615051,0.7284625172615051,True,10,0.9925064444541931,0.9925064444541931,True,True
wifib|device=10|capture=23Jan|frame=2767|row=2313,10,5815,2313,1,6,10,0.7790224552154541,0.7790224552154541,True,10,0.9288637042045593,0.9288637042045593,True,True
wifib|device=10|capture=23Jan|frame=2769|row=2315,10,5817,2315,1,6,10,0.8266518712043762,0.8266518712043762,True,10,0.9106935858726501,0.9106935858726501,True,True
wifib|device=10|capture=23Jan|frame=3387|row=2814,10,6316,2814,2,6,10,0.9030745625495911,0.9030745625495911,True,10,0.7709157466888428,0.7709157466888428,True,True
wifib|device=10|capture=23Jan|frame=3390|row=2817,10,6319,2817,2,6,10,0.7293064594268799,0.7293064594268799,True,10,0.9941073656082153,0.9941073656082153,True,True
wifib|device=10|capture=23Jan|frame=3393|row=2818,10,6320,2818,2,6,10,0.7614413499832153,0.7614413499832153,True,10,0.9858967661857605,0.9858967661857605,True,True
wifib|device=10|capture=23Jan|frame=3394|row=2819,10,6321,2819,2,6,10,0.7293602824211121,0.7293602824211121,True,10,0.9718179106712341,0.9718179106712341,True,True
wifib|device=10|capture=23Jan|frame=3397|row=2822,10,6324,2822,2,6,10,0.7040630578994751,0.7040630578994751,True,10,0.6995171904563904,0.6995171904563904,True,True
wifib|device=10|capture=23Jan|frame=3404|row=2827,10,6329,2827,2,6,10,0.8142057657241821,0.8142057657241821,True,10,0.846417248249054,0.846417248249054,True,True
wifib|device=10|capture=23Jan|frame=3412|row=2831,10,6333,2831,2,6,10,0.8374205231666565,0.8374205231666565,True,10,0.9275497794151306,0.9275497794151306,True,True
wifib|device=10|capture=23Jan|frame=3413|row=2832,10,6334,2832,2,6,10,0.7970370650291443,0.7970370650291443,True,10,0.9716542363166809,0.9716542363166809,True,True
wifib|device=11|capture=23Jan|frame=3420|row=3012,11,9824,3012,2,7,11,0.449265718460083,0.449265718460083,True,11,0.9911072850227356,0.9911072850227356,True,True
wifib|device=11|capture=23Jan|frame=3421|row=3013,11,9825,3013,2,7,11,0.6272791028022766,0.6272791028022766,True,11,0.9917538166046143,0.9917538166046143,True,True
wifib|device=11|capture=23Jan|frame=3422|row=3014,11,9826,3014,2,7,11,0.530580461025238,0.530580461025238,True,11,0.9835187196731567,0.9835187196731567,True,True
wifib|device=11|capture=23Jan|frame=3423|row=3015,11,9827,3015,2,7,11,0.5180875658988953,0.5180875658988953,True,11,0.9742903709411621,0.9742903709411621,True,True
wifib|device=11|capture=23Jan|frame=3424|row=3016,11,9828,3016,2,7,11,0.40726274251937866,0.40726274251937866,True,11,0.993922770023346,0.993922770023346,True,True
wifib|device=11|capture=23Jan|frame=3425|row=3017,11,9829,3017,2,7,11,0.6824416518211365,0.6824416518211365,True,11,0.9913837909698486,0.9913837909698486,True,True
wifib|device=11|capture=23Jan|frame=3426|row=3018,11,9830,3018,2,7,11,0.5637751817703247,0.5637751817703247,True,11,0.9934794902801514,0.9934794902801514,True,True
wifib|device=11|capture=23Jan|frame=3427|row=3019,11,9831,3019,2,7,11,0.4876174032688141,0.4876174032688141,True,11,0.9899625182151794,0.9899625182151794,True,True
wifib|device=11|capture=23Jan|frame=3428|row=3020,11,9832,3020,2,7,11,0.49588969349861145,0.49588969349861145,True,11,0.9859499335289001,0.9859499335289001,True,True
wifib|device=11|capture=23Jan|frame=3429|row=3021,11,9833,3021,2,7,11,0.4346027374267578,0.4346027374267578,True,11,0.9874824285507202,0.9874824285507202,True,True
wifib|device=11|capture=23Jan|frame=3431|row=3023,11,9835,3023,2,7,11,0.4566563367843628,0.4566563367843628,True,11,0.98734450340271,0.98734450340271,True,True
wifib|device=11|capture=23Jan|frame=3432|row=3024,11,9836,3024,2,7,11,0.4518864154815674,0.4518864154815674,True,11,0.9372678399085999,0.9372678399085999,True,True
wifib|device=11|capture=23Jan|frame=3433|row=3025,11,9837,3025,2,7,11,0.598567545413971,0.598567545413971,True,11,0.991999089717865,0.991999089717865,True,True
wifib|device=11|capture=23Jan|frame=3434|row=3026,11,9838,3026,2,7,11,0.6516138315200806,0.6516138315200806,True,11,0.9924635887145996,0.9924635887145996,True,True
wifib|device=11|capture=23Jan|frame=3435|row=3027,11,9839,3027,2,7,11,0.49653497338294983,0.49653497338294983,True,11,0.9925658702850342,0.9925658702850342,True,True
wifib|device=11|capture=23Jan|frame=3436|row=3028,11,9840,3028,2,7,11,0.6819344758987427,0.6819344758987427,True,11,0.9934045672416687,0.9934045672416687,True,True
wifib|device=11|capture=23Jan|frame=3437|row=3029,11,9841,3029,2,7,11,0.5836575031280518,0.5836575031280518,True,11,0.9934974908828735,0.9934974908828735,True,True
wifib|device=11|capture=23Jan|frame=3438|row=3030,11,9842,3030,2,7,11,0.45971181988716125,0.45971181988716125,True,11,0.9904775619506836,0.9904775619506836,True,True
wifib|device=11|capture=23Jan|frame=3439|row=3031,11,9843,3031,2,7,11,0.6077740788459778,0.6077740788459778,True,11,0.9829843044281006,0.9829843044281006,True,True
wifib|device=11|capture=23Jan|frame=3440|row=3032,11,9844,3032,2,7,11,0.4695689082145691,0.4695689082145691,True,11,0.9910907745361328,0.9910907745361328,True,True
wifib|device=11|capture=23Jan|frame=3441|row=3033,11,9845,3033,2,7,11,0.4413360357284546,0.4413360357284546,True,11,0.9942334294319153,0.9942334294319153,True,True
wifib|device=11|capture=23Jan|frame=3452|row=3040,11,9852,3040,2,7,11,0.5308206677436829,0.5308206677436829,True,11,0.9894431829452515,0.9894431829452515,True,True
wifib|device=11|capture=23Jan|frame=3454|row=3042,11,9854,3042,2,7,11,0.45470452308654785,0.45470452308654785,True,11,0.9888955354690552,0.9888955354690552,True,True
wifib|device=11|capture=23Jan|frame=3455|row=3043,11,9855,3043,2,7,11,0.516550600528717,0.516550600528717,True,11,0.9907676577568054,0.9907676577568054,True,True
wifib|device=11|capture=23Jan|frame=3456|row=3044,11,9856,3044,2,7,11,0.48589324951171875,0.48589324951171875,True,11,0.9926517605781555,0.9926517605781555,True,True
wifib|device=12|capture=23Jan|frame=2117|row=1944,12,12299,1944,0,8,12,0.8837536573410034,0.8837536573410034,True,12,0.9944384098052979,0.9944384098052979,True,True
wifib|device=12|capture=23Jan|frame=2119|row=1946,12,12301,1946,0,8,12,0.9104317426681519,0.9104317426681519,True,12,0.9900796413421631,0.9900796413421631,True,True
wifib|device=12|capture=23Jan|frame=2120|row=1947,12,12302,1947,0,8,12,0.907484233379364,0.907484233379364,True,12,0.9938109517097473,0.9938109517097473,True,True
wifib|device=12|capture=23Jan|frame=2129|row=1956,12,12311,1956,0,8,12,0.8974313735961914,0.8974313735961914,True,12,0.9960111379623413,0.9960111379623413,True,True
wifib|device=12|capture=23Jan|frame=2130|row=1957,12,12312,1957,0,8,12,0.8973169326782227,0.8973169326782227,True,12,0.9967946410179138,0.9967946410179138,True,True
wifib|device=12|capture=23Jan|frame=2132|row=1959,12,12314,1959,0,8,12,0.8772484064102173,0.8772484064102173,True,12,0.9892260432243347,0.9892260432243347,True,True
wifib|device=12|capture=23Jan|frame=2133|row=1960,12,12315,1960,0,8,12,0.8590688705444336,0.8590688705444336,True,12,0.9903732538223267,0.9903732538223267,True,True
wifib|device=12|capture=23Jan|frame=2141|row=1968,12,12323,1968,0,8,12,0.8749294281005859,0.8749294281005859,True,12,0.9971551895141602,0.9971551895141602,True,True
wifib|device=12|capture=23Jan|frame=2771|row=2531,12,12886,2531,1,8,12,0.9150183200836182,0.9150183200836182,True,12,0.991853654384613,0.991853654384613,True,True
wifib|device=12|capture=23Jan|frame=2780|row=2538,12,12893,2538,1,8,12,0.908238410949707,0.908238410949707,True,12,0.995110809803009,0.995110809803009,True,True
wifib|device=12|capture=23Jan|frame=2789|row=2545,12,12900,2545,1,8,12,0.9008718729019165,0.9008718729019165,True,12,0.9913555979728699,0.9913555979728699,True,True
wifib|device=12|capture=23Jan|frame=2793|row=2549,12,12904,2549,1,8,12,0.9218726754188538,0.9218726754188538,True,12,0.9852902889251709,0.9852902889251709,True,True
wifib|device=12|capture=23Jan|frame=2794|row=2550,12,12905,2550,1,8,12,0.9063575863838196,0.9063575863838196,True,12,0.997683048248291,0.997683048248291,True,True
wifib|device=12|capture=23Jan|frame=2796|row=2552,12,12907,2552,1,8,12,0.8866767883300781,0.8866767883300781,True,12,0.9709861874580383,0.9709861874580383,True,True
wifib|device=12|capture=23Jan|frame=2797|row=2553,12,12908,2553,1,8,12,0.904756486415863,0.904756486415863,True,12,0.996415376663208,0.996415376663208,True,True
wifib|device=12|capture=23Jan|frame=2798|row=2554,12,12909,2554,1,8,12,0.8446229100227356,0.8446229100227356,True,12,0.9922885298728943,0.9922885298728943,True,True
wifib|device=12|capture=23Jan|frame=2808|row=2564,12,12919,2564,1,8,12,0.8656609058380127,0.8656609058380127,True,12,0.9872224926948547,0.9872224926948547,True,True
wifib|device=12|capture=23Jan|frame=3419|row=3118,12,13473,3118,2,8,12,0.909548819065094,0.909548819065094,True,12,0.9881942272186279,0.9881942272186279,True,True
wifib|device=12|capture=23Jan|frame=3430|row=3127,12,13482,3127,2,8,12,0.9280872941017151,0.9280872941017151,True,12,0.990180253982544,0.990180253982544,True,True
wifib|device=12|capture=23Jan|frame=3433|row=3130,12,13485,3130,2,8,12,0.9299221038818359,0.9299221038818359,True,12,0.9936822652816772,0.9936822652816772,True,True
wifib|device=12|capture=23Jan|frame=3444|row=3139,12,13494,3139,2,8,12,0.8788455724716187,0.8788455724716187,True,12,0.993615984916687,0.993615984916687,True,True
wifib|device=12|capture=23Jan|frame=3445|row=3140,12,13495,3140,2,8,12,0.8598834276199341,0.8598834276199341,True,12,0.9828885793685913,0.9828885793685913,True,True
wifib|device=12|capture=23Jan|frame=3446|row=3141,12,13496,3141,2,8,12,0.8147022128105164,0.8147022128105164,True,12,0.996392548084259,0.996392548084259,True,True
wifib|device=12|capture=23Jan|frame=3447|row=3142,12,13497,3142,2,8,12,0.886081337928772,0.886081337928772,True,12,0.9906443357467651,0.9906443357467651,True,True
wifib|device=12|capture=23Jan|frame=3453|row=3148,12,13503,3148,2,8,12,0.8934696912765503,0.8934696912765503,True,12,0.9940113425254822,0.9940113425254822,True,True
wifib|device=15|capture=23Jan|frame=2124|row=1844,15,15867,1844,0,9,15,0.9200960993766785,0.9200960993766785,True,15,0.9967302083969116,0.9967302083969116,True,True
wifib|device=15|capture=23Jan|frame=2138|row=1858,15,15881,1858,0,9,15,0.965217649936676,0.965217649936676,True,15,0.9967484474182129,0.9967484474182129,True,True
wifib|device=15|capture=23Jan|frame=2139|row=1859,15,15882,1859,0,9,15,0.922426164150238,0.922426164150238,True,15,0.9944381713867188,0.9944381713867188,True,True
wifib|device=15|capture=23Jan|frame=2140|row=1860,15,15883,1860,0,9,15,0.9140579700469971,0.9140579700469971,True,15,0.9941349625587463,0.9941349625587463,True,True
wifib|device=15|capture=23Jan|frame=2144|row=1864,15,15887,1864,0,9,15,0.936090350151062,0.936090350151062,True,15,0.9970532655715942,0.9970532655715942,True,True
wifib|device=15|capture=23Jan|frame=2145|row=1865,15,15888,1865,0,9,15,0.9398099184036255,0.9398099184036255,True,15,0.9956661462783813,0.9956661462783813,True,True
wifib|device=15|capture=23Jan|frame=2151|row=1869,15,15892,1869,0,9,15,0.9206783771514893,0.9206783771514893,True,15,0.9946634769439697,0.9946634769439697,True,True
wifib|device=15|capture=23Jan|frame=2159|row=1875,15,15898,1875,0,9,15,0.9653317928314209,0.9653317928314209,True,15,0.9949001669883728,0.9949001669883728,True,True
wifib|device=15|capture=23Jan|frame=2771|row=2405,15,16428,2405,1,9,15,0.9187816381454468,0.9187816381454468,True,15,0.9983932375907898,0.9983932375907898,True,True
wifib|device=15|capture=23Jan|frame=2775|row=2409,15,16432,2409,1,9,15,0.9159561991691589,0.9159561991691589,True,15,0.9941884279251099,0.9941884279251099,True,True
wifib|device=15|capture=23Jan|frame=2782|row=2416,15,16439,2416,1,9,15,0.9164028763771057,0.9164028763771057,True,15,0.9975236058235168,0.9975236058235168,True,True
wifib|device=15|capture=23Jan|frame=2785|row=2419,15,16442,2419,1,9,15,0.7701681852340698,0.7701681852340698,True,15,0.9813124537467957,0.9813124537467957,True,True
wifib|device=15|capture=23Jan|frame=2789|row=2423,15,16446,2423,1,9,15,0.9446783661842346,0.9446783661842346,True,15,0.9977236390113831,0.9977236390113831,True,True
wifib|device=15|capture=23Jan|frame=2794|row=2428,15,16451,2428,1,9,15,0.907035768032074,0.907035768032074,True,15,0.9969891905784607,0.9969891905784607,True,True
wifib|device=15|capture=23Jan|frame=2795|row=2429,15,16452,2429,1,9,15,0.913798987865448,0.913798987865448,True,15,0.9921397566795349,0.9921397566795349,True,True
wifib|device=15|capture=23Jan|frame=2799|row=2433,15,16456,2433,1,9,15,0.9430645108222961,0.9430645108222961,True,15,0.993981659412384,0.993981659412384,True,True
wifib|device=15|capture=23Jan|frame=2800|row=2434,15,16457,2434,1,9,15,0.9211822748184204,0.9211822748184204,True,15,0.9929643869400024,0.9929643869400024,True,True
wifib|device=15|capture=23Jan|frame=3390|row=2960,15,16983,2960,2,9,15,0.9327649474143982,0.9327649474143982,True,15,0.9963605999946594,0.9963605999946594,True,True
wifib|device=15|capture=23Jan|frame=3400|row=2968,15,16991,2968,2,9,15,0.9504314661026001,0.9504314661026001,True,15,0.9948122501373291,0.9948122501373291,True,True
wifib|device=15|capture=23Jan|frame=3417|row=2981,15,17004,2981,2,9,15,0.8777593374252319,0.8777593374252319,True,15,0.9937164187431335,0.9937164187431335,True,True
wifib|device=15|capture=23Jan|frame=3420|row=2984,15,17007,2984,2,9,15,0.9689978957176208,0.9689978957176208,True,15,0.997473418712616,0.997473418712616,True,True
wifib|device=15|capture=23Jan|frame=3421|row=2985,15,17008,2985,2,9,15,0.9497172236442566,0.9497172236442566,True,15,0.9961485862731934,0.9961485862731934,True,True
wifib|device=15|capture=23Jan|frame=3422|row=2986,15,17009,2986,2,9,15,0.9061184525489807,0.9061184525489807,True,15,0.9920028448104858,0.9920028448104858,True,True
wifib|device=15|capture=23Jan|frame=3424|row=2988,15,17011,2988,2,9,15,0.9048048853874207,0.9048048853874207,True,15,0.9955103397369385,0.9955103397369385,True,True
wifib|device=15|capture=23Jan|frame=3425|row=2989,15,17012,2989,2,9,15,0.9673741459846497,0.9673741459846497,True,15,0.9961528182029724,0.9961528182029724,True,True
wifib|device=28|capture=23Jan|frame=2133|row=1939,28,19440,1939,0,10,28,0.8571203947067261,0.8571203947067261,True,28,0.9961696267127991,0.9961696267127991,True,True
wifib|device=28|capture=23Jan|frame=2139|row=1945,28,19446,1945,0,10,28,0.8164726495742798,0.8164726495742798,True,28,0.9961944818496704,0.9961944818496704,True,True
wifib|device=28|capture=23Jan|frame=2140|row=1946,28,19447,1946,0,10,28,0.8775387406349182,0.8775387406349182,True,28,0.9937323927879333,0.9937323927879333,True,True
wifib|device=28|capture=23Jan|frame=2145|row=1951,28,19452,1951,0,10,28,0.7824654579162598,0.7824654579162598,True,28,0.975042998790741,0.975042998790741,True,True
wifib|device=28|capture=23Jan|frame=2161|row=1963,28,19464,1963,0,10,28,0.8687383532524109,0.8687383532524109,True,28,0.9978127479553223,0.9978127479553223,True,True
wifib|device=28|capture=23Jan|frame=2162|row=1964,28,19465,1964,0,10,28,0.7712700366973877,0.7712700366973877,True,28,0.9927181005477905,0.9927181005477905,True,True
wifib|device=28|capture=23Jan|frame=2166|row=1968,28,19469,1968,0,10,28,0.8749339580535889,0.8749339580535889,True,28,0.9749208688735962,0.9749208688735962,True,True
wifib|device=28|capture=23Jan|frame=2172|row=1974,28,19475,1974,0,10,28,0.7075070142745972,0.7075070142745972,True,28,0.9967526197433472,0.9967526197433472,True,True
wifib|device=28|capture=23Jan|frame=2768|row=2526,28,20027,2526,1,10,28,0.8887401819229126,0.8887401819229126,True,28,0.9941655397415161,0.9941655397415161,True,True
wifib|device=28|capture=23Jan|frame=2771|row=2529,28,20030,2529,1,10,28,0.8973779082298279,0.8973779082298279,True,28,0.9964744448661804,0.9964744448661804,True,True
wifib|device=28|capture=23Jan|frame=2772|row=2530,28,20031,2530,1,10,28,0.89296555519104,0.89296555519104,True,28,0.9957597851753235,0.9957597851753235,True,True
wifib|device=28|capture=23Jan|frame=2779|row=2537,28,20038,2537,1,10,28,0.8804796934127808,0.8804796934127808,True,28,0.9967687129974365,0.9967687129974365,True,True
wifib|device=28|capture=23Jan|frame=2784|row=2540,28,20041,2540,1,10,28,0.847341001033783,0.847341001033783,True,28,0.9782204031944275,0.9782204031944275,True,True
wifib|device=28|capture=23Jan|frame=2786|row=2542,28,20043,2542,1,10,28,0.8760836720466614,0.8760836720466614,True,28,0.9948379397392273,0.9948379397392273,True,True
wifib|device=28|capture=23Jan|frame=2796|row=2552,28,20053,2552,1,10,28,0.8862897753715515,0.8862897753715515,True,28,0.9876745343208313,0.9876745343208313,True,True
wifib|device=28|capture=23Jan|frame=2798|row=2554,28,20055,2554,1,10,28,0.9194163084030151,0.9194163084030151,True,28,0.9649407267570496,0.9649407267570496,True,True
wifib|device=28|capture=23Jan|frame=2800|row=2556,28,20057,2556,1,10,28,0.8197231292724609,0.8197231292724609,True,28,0.9942922592163086,0.9942922592163086,True,True
wifib|device=28|capture=23Jan|frame=3402|row=3115,28,20616,3115,2,10,28,0.898478627204895,0.898478627204895,True,28,0.9900144338607788,0.9900144338607788,True,True
wifib|device=28|capture=23Jan|frame=3410|row=3123,28,20624,3123,2,10,28,0.8710611462593079,0.8710611462593079,True,28,0.9976301193237305,0.9976301193237305,True,True
wifib|device=28|capture=23Jan|frame=3415|row=3126,28,20627,3126,2,10,28,0.8412789702415466,0.8412789702415466,True,28,0.9830789566040039,0.9830789566040039,True,True
wifib|device=28|capture=23Jan|frame=3416|row=3127,28,20628,3127,2,10,28,0.9285968542098999,0.9285968542098999,True,28,0.9838463068008423,0.9838463068008423,True,True
wifib|device=28|capture=23Jan|frame=3419|row=3130,28,20631,3130,2,10,28,0.9104481339454651,0.9104481339454651,True,28,0.9876073002815247,0.9876073002815247,True,True
wifib|device=28|capture=23Jan|frame=3421|row=3132,28,20633,3132,2,10,28,0.9307109713554382,0.9307109713554382,True,28,0.9900885224342346,0.9900885224342346,True,True
wifib|device=28|capture=23Jan|frame=3422|row=3133,28,20634,3133,2,10,28,0.9141550660133362,0.9141550660133362,True,28,0.9948431253433228,0.9948431253433228,True,True
wifib|device=28|capture=23Jan|frame=3425|row=3136,28,20637,3136,2,10,28,0.8930660486221313,0.8930660486221313,True,28,0.9983715415000916,0.9983715415000916,True,True
wifib|device=30|capture=23Jan|frame=2149|row=1684,30,22844,1684,0,11,30,0.5048887729644775,0.5048887729644775,True,30,0.9637641310691833,0.9637641310691833,True,True
wifib|device=30|capture=23Jan|frame=2151|row=1686,30,22846,1686,0,11,30,0.6977450251579285,0.6977450251579285,True,30,0.6885727643966675,0.6885727643966675,True,True
wifib|device=30|capture=23Jan|frame=2153|row=1688,30,22848,1688,0,11,30,0.6520805954933167,0.6520805954933167,True,30,0.743739664554596,0.743739664554596,True,True
wifib|device=30|capture=23Jan|frame=2154|row=1689,30,22849,1689,0,11,30,0.6166243553161621,0.6166243553161621,True,30,0.9442088007926941,0.9442088007926941,True,True
wifib|device=30|capture=23Jan|frame=2157|row=1692,30,22852,1692,0,11,30,0.4931318163871765,0.4931318163871765,True,30,0.9864800572395325,0.9864800572395325,True,True
wifib|device=30|capture=23Jan|frame=2158|row=1693,30,22853,1693,0,11,30,0.7009278535842896,0.7009278535842896,True,30,0.8992475867271423,0.8992475867271423,True,True
wifib|device=30|capture=23Jan|frame=2160|row=1695,30,22855,1695,0,11,30,0.6503627300262451,0.6503627300262451,True,30,0.7295445203781128,0.7295445203781128,True,True
wifib|device=30|capture=23Jan|frame=2169|row=1700,30,22860,1700,0,11,30,0.710536003112793,0.710536003112793,True,30,0.9509732127189636,0.9509732127189636,True,True
wifib|device=30|capture=23Jan|frame=2747|row=2177,30,23337,2177,1,11,30,0.7001721262931824,0.7001721262931824,True,30,0.9758126735687256,0.9758126735687256,True,True
wifib|device=30|capture=23Jan|frame=2748|row=2178,30,23338,2178,1,11,30,0.6532836556434631,0.6532836556434631,True,30,0.9779874086380005,0.9779874086380005,True,True
wifib|device=30|capture=23Jan|frame=2753|row=2179,30,23339,2179,1,11,30,0.7749216556549072,0.7749216556549072,True,30,0.9930639863014221,0.9930639863014221,True,True
wifib|device=30|capture=23Jan|frame=2759|row=2183,30,23343,2183,1,11,30,0.5455679297447205,0.5455679297447205,True,30,0.7529144287109375,0.7529144287109375,True,True
wifib|device=30|capture=23Jan|frame=2760|row=2184,30,23344,2184,1,11,30,0.5509694814682007,0.5509694814682007,True,30,0.9622923135757446,0.9622923135757446,True,True
wifib|device=30|capture=23Jan|frame=2763|row=2187,30,23347,2187,1,11,30,0.6174786686897278,0.6174786686897278,True,30,0.8959116339683533,0.8959116339683533,True,True
wifib|device=30|capture=23Jan|frame=2767|row=2191,30,23351,2191,1,11,30,0.8667853474617004,0.8667853474617004,True,30,0.9785168766975403,0.9785168766975403,True,True
wifib|device=30|capture=23Jan|frame=2775|row=2199,30,23359,2199,1,11,30,0.5044379830360413,0.5044379830360413,True,30,0.8256725072860718,0.8256725072860718,True,True
wifib|device=30|capture=23Jan|frame=2776|row=2200,30,23360,2200,1,11,30,0.6114333271980286,0.6114333271980286,True,30,0.9091746211051941,0.9091746211051941,True,True
wifib|device=30|capture=23Jan|frame=3402|row=2685,30,23845,2685,2,11,30,0.6242436766624451,0.6242436766624451,True,30,0.9817905426025391,0.9817905426025391,True,True
wifib|device=30|capture=23Jan|frame=3406|row=2689,30,23849,2689,2,11,30,0.7100920677185059,0.7100920677185059,True,30,0.9815050959587097,0.9815050959587097,True,True
wifib|device=30|capture=23Jan|frame=3410|row=2691,30,23851,2691,2,11,30,0.7606585621833801,0.7606585621833801,True,30,0.9759392738342285,0.9759392738342285,True,True
wifib|device=30|capture=23Jan|frame=3413|row=2692,30,23852,2692,2,11,30,0.7570032477378845,0.7570032477378845,True,30,0.9886067509651184,0.9886067509651184,True,True
wifib|device=30|capture=23Jan|frame=3415|row=2694,30,23854,2694,2,11,30,0.6242144107818604,0.6242144107818604,True,30,0.9777604937553406,0.9777604937553406,True,True
wifib|device=30|capture=23Jan|frame=3421|row=2700,30,23860,2700,2,11,30,0.6423211097717285,0.6423211097717285,True,30,0.8624207377433777,0.8624207377433777,True,True
wifib|device=30|capture=23Jan|frame=3430|row=2706,30,23866,2706,2,11,30,0.618688702583313,0.618688702583313,True,30,0.9404345154762268,0.9404345154762268,True,True
wifib|device=30|capture=23Jan|frame=3432|row=2708,30,23868,2708,2,11,30,0.8562058210372925,0.8562058210372925,True,30,0.9741747379302979,0.9741747379302979,True,True
wifib|device=31|capture=23Jan|frame=2150|row=1959,31,26272,1959,0,12,31,0.6919692158699036,0.6919692158699036,True,31,0.9607603549957275,0.9607603549957275,True,True
wifib|device=31|capture=23Jan|frame=2151|row=1960,31,26273,1960,0,12,31,0.7686506509780884,0.7686506509780884,True,31,0.9950125813484192,0.9950125813484192,True,True
wifib|device=31|capture=23Jan|frame=2158|row=1967,31,26280,1967,0,12,31,0.5091383457183838,0.5091383457183838,True,31,0.9855645298957825,0.9855645298957825,True,True
wifib|device=31|capture=23Jan|frame=2159|row=1968,31,26281,1968,0,12,31,0.5050811767578125,0.5050811767578125,True,31,0.9819120168685913,0.9819120168685913,True,True
wifib|device=31|capture=23Jan|frame=2163|row=1970,31,26283,1970,0,12,31,0.6934674382209778,0.6934674382209778,True,31,0.9533071517944336,0.9533071517944336,True,True
wifib|device=31|capture=23Jan|frame=2171|row=1978,31,26291,1978,0,12,31,0.5582719445228577,0.5582719445228577,True,31,0.9708540439605713,0.9708540439605713,True,True
wifib|device=31|capture=23Jan|frame=2172|row=1979,31,26292,1979,0,12,31,0.4298664331436157,0.4298664331436157,True,31,0.9941704869270325,0.9941704869270325,True,True
wifib|device=31|capture=23Jan|frame=2189|row=1993,31,26306,1993,0,12,31,0.7278256416320801,0.7278256416320801,True,31,0.9966018199920654,0.9966018199920654,True,True
wifib|device=31|capture=23Jan|frame=2784|row=2551,31,26864,2551,1,12,31,0.6555334329605103,0.6555334329605103,True,31,0.9943541288375854,0.9943541288375854,True,True
wifib|device=31|capture=23Jan|frame=2785|row=2552,31,26865,2552,1,12,31,0.7754467725753784,0.7754467725753784,True,31,0.9772751927375793,0.9772751927375793,True,True
wifib|device=31|capture=23Jan|frame=2788|row=2555,31,26868,2555,1,12,31,0.4797545373439789,0.4797545373439789,True,31,0.9722550511360168,0.9722550511360168,True,True
wifib|device=31|capture=23Jan|frame=2804|row=2569,31,26882,2569,1,12,31,0.7149397134780884,0.7149397134780884,True,31,0.9822527170181274,0.9822527170181274,True,True
wifib|device=31|capture=23Jan|frame=2809|row=2574,31,26887,2574,1,12,31,0.6774153113365173,0.6774153113365173,True,31,0.9937454462051392,0.9937454462051392,True,True
wifib|device=31|capture=23Jan|frame=2812|row=2577,31,26890,2577,1,12,31,0.7334154844284058,0.7334154844284058,True,31,0.9882133603096008,0.9882133603096008,True,True
wifib|device=31|capture=23Jan|frame=2814|row=2579,31,26892,2579,1,12,31,0.5383151769638062,0.5383151769638062,True,31,0.9821927547454834,0.9821927547454834,True,True
wifib|device=31|capture=23Jan|frame=2816|row=2581,31,26894,2581,1,12,31,0.6891497373580933,0.6891497373580933,True,31,0.9961689114570618,0.9961689114570618,True,True
wifib|device=31|capture=23Jan|frame=2817|row=2582,31,26895,2582,1,12,31,0.8177047967910767,0.8177047967910767,True,31,0.995063841342926,0.995063841342926,True,True
wifib|device=31|capture=23Jan|frame=3409|row=3142,31,27455,3142,2,12,31,0.42383089661598206,0.42383089661598206,True,31,0.9837777614593506,0.9837777614593506,True,True
wifib|device=31|capture=23Jan|frame=3410|row=3143,31,27456,3143,2,12,31,0.7646734118461609,0.7646734118461609,True,31,0.9872587323188782,0.9872587323188782,True,True
wifib|device=31|capture=23Jan|frame=3416|row=3149,31,27462,3149,2,12,31,0.6681194305419922,0.6681194305419922,True,31,0.9904142022132874,0.9904142022132874,True,True
wifib|device=31|capture=23Jan|frame=3418|row=3151,31,27464,3151,2,12,31,0.5377274751663208,0.5377274751663208,True,31,0.9834306240081787,0.9834306240081787,True,True
wifib|device=31|capture=23Jan|frame=3419|row=3152,31,27465,3152,2,12,31,0.6629315614700317,0.6629315614700317,True,31,0.9965301156044006,0.9965301156044006,True,True
wifib|device=31|capture=23Jan|frame=3425|row=3158,31,27471,3158,2,12,31,0.8220514059066772,0.8220514059066772,True,31,0.9056849479675293,0.9056849479675293,True,True
wifib|device=31|capture=23Jan|frame=3427|row=3160,31,27473,3160,2,12,31,0.5269395112991333,0.5269395112991333,True,31,0.9917879700660706,0.9917879700660706,True,True
wifib|device=31|capture=23Jan|frame=3439|row=3170,31,27483,3170,2,12,31,0.5663776397705078,0.5663776397705078,True,31,0.9863648414611816,0.9863648414611816,True,True
wifib|device=40|capture=23Jan|frame=2141|row=1904,40,33550,1904,0,13,40,0.7633489966392517,0.7633489966392517,True,40,0.9955039620399475,0.9955039620399475,True,True
wifib|device=40|capture=23Jan|frame=2154|row=1915,40,33561,1915,0,13,40,0.7876243591308594,0.7876243591308594,True,40,0.9975872039794922,0.9975872039794922,True,True
